"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p_BH","significant"
"X52824_638.426_6.827_NA",0.69162521000539,0.230541736668463,-0.461083473336927,6.53664019282225,1.64117306623416e-09,119.002967382664,0.482115951160485,0.901134468850295,"Welch Two Sample t-test","two.sided",7.966655375441e-09,"Significant"
"X5918_280.19_2.358_NA",-1.05363607499532,-0.351212024998441,0.702424049996881,-6.74486476900317,1.6524416263347e-09,86.4189981371884,-1.36415591474735,-0.743116235243293,"Welch Two Sample t-test","two.sided",8.01707538240935e-09,"Significant"
"X75888_209.153_9.826_NA",0.696453446093434,0.232151148697811,-0.464302297395623,6.49179100310801,1.68907276081455e-09,128.30182701968,0.484182102691407,0.908724789495461,"Welch Two Sample t-test","two.sided",8.19042642204046e-09,"Significant"
"X70782_228.196_9.283_NA;MUCIC ACID",-1.03015430289175,-0.343384767630582,0.686769535261164,-6.69884248455867,1.70660767847675e-09,90.953921441034,-1.33562333636306,-0.724685269420429,"Welch Two Sample t-test","two.sided",8.27104318374767e-09,"Significant"
"X10261_432.15_2.843_NA",-1.1500217688181,-0.383340589606033,0.766681179212065,-6.90435112287692,1.71353511497032e-09,71.4343105331852,-1.48210753094887,-0.817936006687326,"Welch Two Sample t-test","two.sided",8.30019246953123e-09,"Significant"
"X80662_325.2_10.406_NA;2'-Hydroxy-a-naphthoflavone CollisionEnergy:205060",0.705811493670454,0.235270497890151,-0.470540995780302,6.43901559085913,1.71773584071275e-09,142.599898916912,0.489131558954507,0.9224914283864,"Welch Two Sample t-test","two.sided",8.31610983160827e-09,"Significant"
"X88938_552.482_11.842_NA",-1.27149425724869,-0.423831419082898,0.847662838165796,-7.10711620893589,1.73073092025952e-09,59.3542392415913,-1.62943640728505,-0.913552107212342,"Welch Two Sample t-test","two.sided",8.37456387812643e-09,"Significant"
"X82692_363.252_10.624_NA",-1.19122938666426,-0.397076462221421,0.794152924442841,-6.96607797971178,1.79025991519508e-09,66.5839148037065,-1.53259463824916,-0.849864135079363,"Welch Two Sample t-test","two.sided",8.65800167497537e-09,"Significant"
"X62036_368.243_7.974_NA",-1.24155790245617,-0.413852634152058,0.827705268304116,-7.04934739762723,1.80070241851277e-09,61.7446867195244,-1.5936533375526,-0.889462467359744,"Welch Two Sample t-test","two.sided",8.70387367842536e-09,"Significant"
"X75418_354.236_9.82_NA",-1.27424324475958,-0.424747748253193,0.849495496506386,-7.09938536472016,1.83586235495197e-09,59.0033226248339,-1.63339431321129,-0.915092176307866,"Welch Two Sample t-test","two.sided",8.86910761489016e-09,"Significant"
"X6963_236.128_2.4_NA",-1.01944582229393,-0.339815274097975,0.679630548195951,-6.66702226474153,1.84475262537099e-09,92.8360978616021,-1.32309929559407,-0.715792348993787,"Welch Two Sample t-test","two.sided",8.90732388203561e-09,"Significant"
"X59889_400.196_7.715_NA",0.703144548398204,0.234381516132735,-0.46876303226547,6.43019477462341,1.84678650786921e-09,140.868633286679,0.486964499775072,0.919324597021337,"Welch Two Sample t-test","two.sided",8.91241132141551e-09,"Significant"
"X54631_400.196_6.983_NA",0.696091336766405,0.232030445588802,-0.464060891177603,6.46445534791244,1.8543744857297e-09,130.593456170187,0.483068800767739,0.90911387276507,"Welch Two Sample t-test","two.sided",8.94428266538699e-09,"Significant"
"X87437_588.509_11.348_NA",0.690827789108844,0.230275929702948,-0.460551859405896,6.49724925389677,1.86640023629819e-09,122.014301747594,0.48034471414212,0.901310864075568,"Welch Two Sample t-test","two.sided",8.99751375844283e-09,"Significant"
"X65829_578.405_8.546_NA",0.731118917618076,0.243706305872692,-0.487412611745384,6.35422853429313,1.87989535810831e-09,168.720773108409,0.503975779717899,0.958262055518252,"Welch Two Sample t-test","two.sided",9.05776820133586e-09,"Significant"
"X67367_385.138_8.765_NA",0.82947469232943,0.27649156410981,-0.55298312821962,6.37633499404508,1.89126923532425e-09,158.58892903789,0.572549367542772,1.08640001711609,"Welch Two Sample t-test","two.sided",9.10774358451701e-09,"Significant"
"X52806_470.202_6.829_NA",0.691611314648073,0.230537104882691,-0.461074209765382,6.48613644878975,1.89594346273627e-09,123.904334729822,0.480560722605264,0.902661906690882,"Welch Two Sample t-test","two.sided",9.1254197793532e-09,"Significant"
"X47496_247.132_6.237_NA",0.821941859309759,0.27398061976992,-0.547961239539839,6.36751112151805,1.90216974627404e-09,161.808291930771,0.567035977652357,1.07684774096716,"Welch Two Sample t-test","two.sided",9.15054356249922e-09,"Significant"
"X82568_312.362_10.619_NA",0.69467307956283,0.23155769318761,-0.46311538637522,6.46128290636869,1.92415411266157e-09,129.463038880093,0.481962820532627,0.907383338593032,"Welch Two Sample t-test","two.sided",9.25140623602273e-09,"Significant"
"X3907_265.118_1.85_NA;Dehydrocostus lactone CollisionEnergy:102040",-1.05949195941482,-0.353163986471608,0.706327972943216,-6.72657358172406,1.93821639491401e-09,84.5555360287779,-1.37268465698033,-0.74629926184932,"Welch Two Sample t-test","two.sided",9.3129613174167e-09,"Significant"
"X21632_429.259_4.064_NA",0.698359181761697,0.232786393920566,-0.465572787841132,6.43857534218066,1.93900525449514e-09,135.37813033937,0.483854481466797,0.912863882056598,"Welch Two Sample t-test","two.sided",9.3129613174167e-09,"Significant"
"X83109_563.388_10.665_NA;Isorenieratene",0.687885350128366,0.229295116709455,-0.45859023341891,6.49707480004035,1.99291676565889e-09,119.005633749049,0.478240074920871,0.897530625335861,"Welch Two Sample t-test","two.sided",9.56544024477993e-09,"Significant"
"X67366_662.429_8.766_NA",0.687881822066059,0.229293940688686,-0.458587881377373,6.49696569000719,1.99367677781104e-09,119.012632695285,0.478234227963464,0.897529416168654,"Welch Two Sample t-test","two.sided",9.56544024477993e-09,"Significant"
"X81481_474.379_10.48_NA",0.688755615240479,0.22958520508016,-0.459170410160319,6.48633811400318,2.01442972581121e-09,120.948855823624,0.478532341657197,0.898978888823762,"Welch Two Sample t-test","two.sided",9.65991301006095e-09,"Significant"
"X38471_747.442_5.401_NA",0.708815837707253,0.236271945902417,-0.472543891804835,6.37964410198062,2.06519458604704e-09,150.69072790576,0.489289361714514,0.928342313699991,"Welch Two Sample t-test","two.sided",9.89812818995239e-09,"Significant"
"X68427_295.153_8.932_NA",0.716158631525516,0.238719543841839,-0.477439087683677,6.35907726710785,2.07189070237859e-09,158.457540861849,0.493728920802689,0.938588342248344,"Welch Two Sample t-test","two.sided",9.92498960275351e-09,"Significant"
"X20307_268.19_3.858_NA",-1.04928057843597,-0.34976019281199,0.69952038562398,-6.69557528682973,2.09211808744517e-09,86.0748508640196,-1.36081092310858,-0.737750233763364,"Welch Two Sample t-test","two.sided",1.00166075045031e-08,"Significant"
"X91228_1128.314_12.585_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",-1.27017275945278,-0.423390919817594,0.846781839635188,-7.06358931905223,2.11142603588633e-09,59.0000207731982,-1.6299912154125,-0.910354303493059,"Welch Two Sample t-test","two.sided",1.01031408350657e-08,"Significant"
"X20922_260.149_3.912_NA;NCGC00347546-02_C19H28O3_5,9-Dimethyl-14-oxotetracyclo[11.2.1.0~1,10~.0~4,9~]hexadecane-5-carboxylic acid",-1.23206573704051,-0.410688579013505,0.82137715802701,-7.00125704186368,2.11241429030576e-09,62.1721103383961,-1.58382095554489,-0.880310518536138,"Welch Two Sample t-test","two.sided",1.01031408350657e-08,"Significant"
"X75436_353.232_9.821_NA",-1.26895183339029,-0.42298394446343,0.845967888926859,-7.0610065232536,2.11753695537904e-09,59.0886758766277,-1.62854462195031,-0.909359044830271,"Welch Two Sample t-test","two.sided",1.01223165080475e-08,"Significant"
"X78444_480.331_10.128_NA;PE(18:1/0:0); [M+H]+ C23H47N1O7P1",-1.25345790521971,-0.417819301739902,0.835638603479804,-7.03506790245478,2.12510190896543e-09,60.3245919456989,-1.60981717546874,-0.897098634970668,"Welch Two Sample t-test","two.sided",1.0153140597117e-08,"Significant"
"X71120_305.21_9.324_NA",-1.18398768841546,-0.394662562805152,0.789325125610305,-6.91796821148176,2.15162369321076e-09,66.7950581683303,-1.52561727364608,-0.842358103184837,"Welch Two Sample t-test","two.sided",1.02712585253519e-08,"Significant"
"X75157_490.256_9.775_NA",0.720767226161408,0.240255742053803,-0.480511484107605,6.34062417756472,2.15250343692446e-09,163.169336804053,0.496304519600317,0.945229932722498,"Welch Two Sample t-test","two.sided",1.02712585253519e-08,"Significant"
"X82685_485.288_10.614_PG(16:0_0:0) - 2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate;PE(16:0/0:0); [M+H]+ C21H45N1O7P1",-1.13107541782875,-0.37702513927625,0.754050278552499,-6.82902786587576,2.15321367678407e-09,73.0423557234228,-1.46116750110312,-0.80098333455438,"Welch Two Sample t-test","two.sided",1.02712585253519e-08,"Significant"
"X13956_288.144_3.265_NA",-1.09437106802111,-0.364790356007036,0.729580712014073,-6.76653748004006,2.15767797588752e-09,78.2468245881833,-1.41634034599466,-0.772401790047562,"Welch Two Sample t-test","two.sided",1.02871568729781e-08,"Significant"
"X85551_502.315_10.904_NA;PE(22:4/0:0); [M+H]+ C27H49N1O7P1",-1.02986220626906,-0.343287402089686,0.686574804179373,-6.65694079494517,2.1614895048552e-09,89.7430173635674,-1.33722273582464,-0.722501676713479,"Welch Two Sample t-test","two.sided",1.02999279759662e-08,"Significant"
"X60202_301.106_7.754_NA",-1.26922211546149,-0.423074038487164,0.846148076974329,-7.05618782304134,2.17157351792423e-09,59.0095087592705,-1.62914720358408,-0.909297027338903,"Welch Two Sample t-test","two.sided",1.03425596778246e-08,"Significant"
"X73697_398.305_9.587_NA",0.686367978159117,0.228789326053039,-0.457578652106078,6.47287603656655,2.20537522996642e-09,119.805119104266,0.476417511628873,0.896318444689361,"Welch Two Sample t-test","two.sided",1.04980479533271e-08,"Significant"
"X58950_332.222_7.595_NA",0.715426939404664,0.238475646468221,-0.476951292936442,6.34360548263475,2.22741279247434e-09,159.081198719756,0.492689259836932,0.938164618972395,"Welch Two Sample t-test","two.sided",1.05974029875336e-08,"Significant"
"X48896_347.224_6.396_NA",0.686087948656766,0.228695982885589,-0.457391965771178,6.46856284129985,2.24609265801611e-09,119.938448902802,0.476085584365767,0.896090312947766,"Welch Two Sample t-test","two.sided",1.06806874721143e-08,"Significant"
"X73428_237.148_9.457_NA",0.709327975561299,0.236442658520433,-0.472885317040866,6.35415165537177,2.27199430933771e-09,153.311273114094,0.488792037058049,0.929863914064549,"Welch Two Sample t-test","two.sided",1.07982081863557e-08,"Significant"
"X39672_702.785_5.513_NA",0.685938456143155,0.228646152047718,-0.457292304095437,6.4643393387251,2.28045318066834e-09,120.197923976957,0.475849295024647,0.896027617261662,"Welch Two Sample t-test","two.sided",1.08327483378457e-08,"Significant"
"X83851_321.242_10.751_2-[(2'R,8R,8aS)-2',4,4,7,8a-pentamethylspiro[2,3,4a,5-tetrahydro-1H-naphthalene-8,5'-oxolane]-2'-yl]acetic acid",-1.17919109372052,-0.39306369790684,0.78612739581368,-6.8976207276178,2.29209447708439e-09,67.1141984014199,-1.52041044334968,-0.837971744091358,"Welch Two Sample t-test","two.sided",1.08823618724027e-08,"Significant"
"X30174_356.193_4.694_NA",0.700020127379056,0.233340042459685,-0.466680084919371,6.38163239427863,2.30702696277659e-09,142.414982289768,0.483183314248092,0.916856940510021,"Welch Two Sample t-test","two.sided",1.0947541307706e-08,"Significant"
"X52213_389.195_6.76_NA",0.833341326816165,0.277780442272055,-0.55556088454411,6.34486388012044,2.33488884857766e-09,154.869030256128,0.573890105004509,1.09279254862782,"Welch Two Sample t-test","two.sided",1.10739746537653e-08,"Significant"
"X1528_364.811_0.748_NA",-1.2322015542801,-0.410733851426699,0.821467702853398,-6.98073365624468,2.33957929790971e-09,61.8958427997401,-1.58506106518984,-0.879342043370352,"Welch Two Sample t-test","two.sided",1.10904353371194e-08,"Significant"
"X87616_850.25_11.395_NA;Contaminant vial septum ThermoFisher C5000-44B",0.684753410694188,0.228251136898063,-0.456502273796125,6.46404551349841,2.34295674488915e-09,119.003383187141,0.474996263229643,0.894510558158734,"Welch Two Sample t-test","two.sided",1.11006580117416e-08,"Significant"
"X41005_747.442_5.623_NA",0.703063686683916,0.234354562227972,-0.468709124455944,6.36327474722357,2.36745381450422e-09,146.96443333422,0.484713745532031,0.921413627835801,"Welch Two Sample t-test","two.sided",1.12108802507669e-08,"Significant"
"X70524_352.248_9.249_NA",-0.83027975162166,-0.27675991720722,0.55351983441444,-6.33629315603099,2.4065350638557e-09,155.949341081758,-1.08911332283645,-0.571446180406875,"Welch Two Sample t-test","two.sided",1.1390013951367e-08,"Significant"
"X60902_329.174_7.789_NA;Lagochilin",-0.835936266055491,-0.278645422018497,0.557290844036994,-6.34171859866776,2.42071963189748e-09,153.353231859627,-1.09634474095739,-0.57552779115359,"Welch Two Sample t-test","two.sided",1.14511877696211e-08,"Significant"
"X78097_277.216_10.09_NA",-1.20760979493352,-0.402536598311173,0.805073196622345,-6.93061087140911,2.45827336407129e-09,64.0231528724402,-1.55569759567565,-0.859521994191383,"Welch Two Sample t-test","two.sided",1.16227880531129e-08,"Significant"
"X32327_241.143_4.946_NA",-1.19650747282648,-0.398835824275493,0.797671648550986,-6.90837718189527,2.50886214248794e-09,65.0511140110506,-1.54239982555804,-0.850615120094917,"Welch Two Sample t-test","two.sided",1.18558080038983e-08,"Significant"
"X87717_549.249_11.415_NA",-0.849098182620656,-0.283032727540219,0.566065455080437,-6.35057306925815,2.5235950840004e-09,147.030180655517,-1.11332839209056,-0.584867973150749,"Welch Two Sample t-test","two.sided",1.19192345473931e-08,"Significant"
"X86303_851.251_11.082_NA;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0.683378588191935,0.227792862730645,-0.45558572546129,6.44789777422421,2.52663621114744e-09,119.165876910489,0.473521273622605,0.893235902761266,"Welch Two Sample t-test","two.sided",1.19274020933294e-08,"Significant"
"X91767_330.242_12.806_NA",0.683110748309725,0.227703582769908,-0.455407165539817,6.44669741235882,2.55017651669839e-09,119.006698709567,0.473293745931198,0.892927750688251,"Welch Two Sample t-test","two.sided",1.20322806900995e-08,"Significant"
"X55045_235.133_7.108_NA;Spectral Match to Jasmine lactone from NIST14",0.884521028791156,0.294840342930385,-0.58968068586077,6.3962860522398,2.5545042817646e-09,131.731993560381,0.610971200186428,1.15807085739588,"Welch Two Sample t-test","two.sided",1.20464486150435e-08,"Significant"
"X765_265.155_0.65_NA",-0.877687374577034,-0.292562458192345,0.585124916384689,-6.38639855145399,2.55773389669995e-09,134.521832728257,-1.14949179278497,-0.605882956369094,"Welch Two Sample t-test","two.sided",1.20554259143577e-08,"Significant"
"X29464_248.149_4.642_NA",-1.22035246326761,-0.406784154422538,0.813568308845076,-6.93757452357978,2.63219043615451e-09,62.6469315934022,-1.57190887550132,-0.868796051033913,"Welch Two Sample t-test","two.sided",1.23999354639983e-08,"Significant"
"X70950_358.222_9.239_NA",0.682757836060955,0.227585945353652,-0.455171890707303,6.43784350580899,2.634477393046e-09,119.511529213274,0.472769930435554,0.892745741686355,"Welch Two Sample t-test","two.sided",1.24042819562787e-08,"Significant"
"X54839_487.317_7.08_NA",0.964281407236021,0.32142713574534,-0.642854271490681,6.51254752166434,2.65659544109647e-09,104.26049487563,0.670671267420049,1.25789154705199,"Welch Two Sample t-test","two.sided",1.25019491461952e-08,"Significant"
"X73596_348.216_9.608_NA",-1.19184154054113,-0.39728051351371,0.794561027027421,-6.88846251152133,2.66904280422418e-09,65.3391458081933,-1.53735227256594,-0.84633080851632,"Welch Two Sample t-test","two.sided",1.2554028544235e-08,"Significant"
"X71090_681.491_9.32_NA",0.773253395525768,0.257751131841923,-0.515502263683845,6.27124841766428,2.68541173431551e-09,176.140676341945,0.529915286839652,1.01659150421188,"Welch Two Sample t-test","two.sided",1.26244899112702e-08,"Significant"
"X2717_218.102_1.226_NA;N-ACETYL-MANNOSAMINE",0.698643825620809,0.232881275206936,-0.465762550413873,6.3439768941386,2.70272964228922e-09,144.61133797452,0.480977128106217,0.916310523135401,"Welch Two Sample t-test","two.sided",1.26993374199967e-08,"Significant"
"X69170_341.196_9.187_NA",0.682192930334758,0.227397643444919,-0.454795286889839,6.43140393764659,2.71592483165588e-09,119.560207240013,0.472169560200056,0.89221630046946,"Welch Two Sample t-test","two.sided",1.2754746161888e-08,"Significant"
"X81772_319.226_10.472_NA;NCGC00180680-03_C20H28O2_(5beta,8alpha,10alpha)-Kaura-9(11),16-dien-18-oic acid",-1.1790073662328,-0.393002455410933,0.786004910821866,-6.86143213683597,2.75239877836661e-09,66.5726484494007,-1.52202413385296,-0.835990598612634,"Welch Two Sample t-test","two.sided",1.29193648388793e-08,"Significant"
"X56847_239.128_7.449_NA",0.843047051897463,0.281015683965821,-0.562031367931642,6.3282880678913,2.75490119298867e-09,148.880262479774,0.579803180071577,1.10629092372335,"Welch Two Sample t-test","two.sided",1.29244384141656e-08,"Significant"
"X922_334.201_0.662_NA",-0.919271444741133,-0.306423814913711,0.612847629827422,-6.43423803678549,2.77167259658549e-09,117.960615324103,-1.20219756862739,-0.63634532085488,"Welch Two Sample t-test","two.sided",1.29964142589764e-08,"Significant"
"X88216_574.444_11.59_NA",-1.26191723912355,-0.42063907970785,0.8412781594157,-6.99277952221982,2.78109566066802e-09,59.0066053470753,-1.62301608983241,-0.900818388414687,"Welch Two Sample t-test","two.sided",1.30338771890689e-08,"Significant"
"X49111_169.086_6.422_NA",0.682216262012746,0.227405420670915,-0.45481084134183,6.42158979103584,2.79101746992869e-09,120.55174963786,0.471882403568624,0.892550120456867,"Welch Two Sample t-test","two.sided",1.30736377313713e-08,"Significant"
"X58227_325.164_7.505_NA",0.695118485089836,0.231706161696612,-0.463412323393224,6.34807454931707,2.80097610667461e-09,140.847788066609,0.478641116240429,0.911595853939243,"Welch Two Sample t-test","two.sided",1.31135297435044e-08,"Significant"
"X85474_424.305_10.977_NA",-1.0995633672291,-0.366521122409699,0.733042244819397,-6.72170419231464,2.88272091279228e-09,76.2803928843445,-1.42534980523086,-0.773776929227327,"Welch Two Sample t-test","two.sided",1.34892941529117e-08,"Significant"
"X83255_511.325_10.672_NA",0.683058443626516,0.227686147875506,-0.455372295751011,6.40285694482195,2.89548607481237e-09,123.276861349565,0.471896121204181,0.894220766048852,"Welch Two Sample t-test","two.sided",1.35420573005113e-08,"Significant"
"X90079_1326.902_12.149_NA",0.680504329699986,0.226834776566662,-0.453669553133324,6.41928301577382,2.91553942816619e-09,119.003902132386,0.470595204018131,0.890413455381841,"Welch Two Sample t-test","two.sided",1.36238773037195e-08,"Significant"
"X76912_301.215_9.976_NA;Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",-1.15121901564661,-0.383739671882205,0.767479343764409,-6.80470581176619,2.9159772583632e-09,69.4816241551105,-1.48868182307606,-0.813756208217172,"Welch Two Sample t-test","two.sided",1.36238773037195e-08,"Significant"
"X68998_235.169_9.033_NA;NCGC00384702-01!(2Z,6E,10E)-12-hydroxy-6,10-dimethyl-2-(4-methylpent-3-enyl)dodeca-2,6,10-trienoic acid",-1.25207925644105,-0.417359752147018,0.834719504294035,-6.96632829162317,2.92988561901754e-09,59.6630374550826,-1.61164060213125,-0.892517910750859,"Welch Two Sample t-test","two.sided",1.36818284787403e-08,"Significant"
"X62011_219.138_7.933_NA;Massbank:FIO00838 Cycloheximide",0.764553147406572,0.254851049135524,-0.509702098271048,6.2514184085525,2.94570809516048e-09,177.307059123717,0.523200732613995,1.00590556219915,"Welch Two Sample t-test","two.sided",1.37486540047223e-08,"Significant"
"X47194_472.218_6.096_NA",0.775419830608107,0.258473276869369,-0.516946553738738,6.25494003746112,2.95248957929167e-09,175.211745486912,0.530754757151657,1.02008490406456,"Welch Two Sample t-test","two.sided",1.37732351230989e-08,"Significant"
"X12384_165.091_3.104_NA",-1.25510722509951,-0.418369075033171,0.836738150066343,-6.96149702012011,3.06794657468207e-09,59.3116138745619,-1.61583246832536,-0.894381981873669,"Welch Two Sample t-test","two.sided",1.43044975676971e-08,"Significant"
"X66122_303.158_8.68_NA",0.78708222078965,0.262360740263217,-0.524721480526433,6.25386929386659,3.0834838378641e-09,171.506886884045,0.538657521792117,1.03550691978718,"Welch Two Sample t-test","two.sided",1.43695720419582e-08,"Significant"
